3856.51122	0.85390
3855.54685	0.70746
3854.58248	0.53286
3853.61811	0.49582
3852.65374	0.58483
3851.68937	0.72036
3850.72500	0.85696
3849.76063	0.94007
3848.79627	0.97673
3847.83190	0.99639
3846.86753	1.00000
3845.90316	0.97621
3844.93879	0.91730
3843.97442	0.87189
3843.01005	0.87465
3842.04568	0.86244
3841.08131	0.81843
3840.11695	0.78758
3839.15258	0.73466
3838.18821	0.68624
3837.22384	0.73459
3836.25947	0.80359
3835.29510	0.82302
3834.33073	0.86150
3833.36636	0.89106
3832.40199	0.85998
3831.43763	0.85879
3830.47326	0.92416
3829.50889	0.97104
3828.54452	0.95388
3827.58015	0.90829
3826.61578	0.89667
3825.65141	0.92914
3824.68704	0.95120
3823.72267	0.91135
3822.75831	0.79300
3821.79394	0.67146
3820.82957	0.67513
3819.86520	0.79440
3818.90083	0.89225
3817.93646	0.86724
3816.97209	0.75116
3816.00772	0.71193
3815.04335	0.81978
3814.07899	0.94201
3813.11462	0.99066
3812.15025	0.99987
3811.18588	1.00000
3810.22151	0.99339
3809.25714	0.95196
3808.29277	0.84527
3807.32840	0.75627
3806.36403	0.79858
3805.39967	0.90247
3804.43530	0.92812
3803.47093	0.84818
3802.50656	0.71744
3801.54219	0.66173
3800.57782	0.75467
3799.61345	0.88429
3798.64908	0.92319
3797.68471	0.88095
3796.72035	0.85053
3795.75598	0.89224
3794.79161	0.96080
3793.82724	0.99518
3792.86287	1.00264
3791.89850	1.00439
3790.93413	1.00390
3789.96976	1.00203
3789.00539	1.00026
3788.04103	0.99692
3787.07666	0.98496
3786.11229	0.96048
3785.14792	0.94138
3784.18355	0.95167
3783.21918	0.97697
3782.25481	0.98293
3781.29044	0.94661
3780.32607	0.88304
3779.36171	0.86572
3778.39734	0.91779
3777.43297	0.97271
3776.46860	0.99506
3775.50423	1.00000
3774.53986	1.00000
3773.57549	0.99708
3772.61112	0.98056
3771.64675	0.92325
3770.68239	0.84069
3769.71802	0.82534
3768.75365	0.89513
3767.78928	0.93947
3766.82491	0.90576
3765.86054	0.87627
3764.89617	0.91293
3763.93180	0.96581
3762.96743	0.98539
3762.00307	0.96620
3761.03870	0.89976
3760.07433	0.83650
3759.10996	0.84943
3758.14559	0.88936
3757.18122	0.89256
3756.21685	0.90271
3755.25248	0.92591
3754.28811	0.87630
3753.32375	0.73423
3752.35938	0.63404
3751.39501	0.63952
3750.43064	0.63284
3749.46627	0.62731
3748.50190	0.72415
3747.53753	0.82692
3746.57316	0.78298
3745.60879	0.60548
3744.64443	0.50895
3743.68006	0.63489
3742.71569	0.81237
3741.75132	0.87931
3740.78695	0.89210
3739.82258	0.89516
3738.85821	0.85688
3737.89384	0.77675
3736.92947	0.68895
3735.96510	0.63554
3735.00074	0.65588
3734.03637	0.71447
3733.07200	0.72658
3732.10763	0.73490
3731.14326	0.81698
3730.17889	0.90758
3729.21452	0.93534
3728.25015	0.90307
3727.28578	0.84672
3726.32142	0.82542
3725.35705	0.85281
3724.39268	0.87858
3723.42831	0.86168
3722.46394	0.84533
3721.49957	0.88412
3720.53520	0.92734
3719.57083	0.93207
3718.60646	0.94494
3717.64210	0.98130
3716.67773	0.99936
3715.71336	0.98781
3714.74899	0.95546
3713.78462	0.86926
3712.82025	0.75149
3711.85588	0.72045
3710.89151	0.76755
3709.92714	0.79706
3708.96278	0.84398
3707.99841	0.92649
3707.03404	0.97627
3706.06967	0.98597
3705.10530	0.98790
3704.14093	0.97469
3703.17656	0.91842
3702.21219	0.86172
3701.24782	0.88197
3700.28346	0.95125
3699.31909	0.99329
3698.35472	1.00000
3697.39035	0.99393
3696.42598	0.98991
3695.46161	0.99144
3694.49724	0.98909
3693.53287	0.96228
3692.56850	0.88674
3691.60414	0.80623
3690.63977	0.77674
3689.67540	0.73807
3688.71103	0.69987
3687.74666	0.77515
3686.78229	0.91128
3685.81792	0.98298
3684.85355	0.99739
3683.88918	1.00358
3682.92482	1.00884
3681.96045	1.00026
3680.99608	0.96295
3680.03171	0.91689
3679.06734	0.90029
3678.10297	0.87068
3677.13860	0.74975
3676.17423	0.60483
3675.20986	0.59903
3674.24550	0.74537
3673.28113	0.87619
3672.31676	0.85335
3671.35239	0.73746
3670.38802	0.68625
3669.42365	0.73350
3668.45928	0.82573
3667.49491	0.92321
3666.53054	0.98209
3665.56618	0.99795
3664.60181	1.00043
3663.63744	1.00000
3662.67307	0.99972
3661.70870	0.99661
3660.74433	0.99106
3659.77996	0.98727
3658.81559	0.97118
3657.85122	0.90234
3656.88686	0.81311
3655.92249	0.81631
3654.95812	0.90342
3653.99375	0.95587
3653.02938	0.91482
3652.06501	0.79816
3651.10064	0.67690
3650.13627	0.61953
3649.17190	0.62726
3648.20754	0.65953
3647.24317	0.71524
3646.27880	0.81659
3645.31443	0.91649
3644.35006	0.95847
3643.38569	0.95677
3642.42132	0.95054
3641.45695	0.95758
3640.49258	0.96581
3639.52822	0.96017
3638.56385	0.94873
3637.59948	0.94865
3636.63511	0.95429
3635.67074	0.93640
3634.70637	0.89399
3633.74200	0.87487
3632.77763	0.89350
3631.81326	0.87841
3630.84890	0.76858
3629.88453	0.62385
3628.92016	0.58381
3627.95579	0.68402
3626.99142	0.81036
3626.02705	0.88108
3625.06268	0.91162
3624.09831	0.92336
3623.13394	0.91779
3622.16958	0.88923
3621.20521	0.82669
3620.24084	0.75737
3619.27647	0.73521
3618.31210	0.76503
3617.34773	0.81895
3616.38336	0.85856
3615.41899	0.85485
3614.45462	0.82592
3613.49026	0.79623
3612.52589	0.80028
3611.56152	0.83881
3610.59715	0.82949
3609.63278	0.77664
3608.66841	0.76745
3607.70404	0.79653
3606.73967	0.83519
3605.77530	0.88217
3604.81094	0.90967
3603.84657	0.90762
3602.88220	0.89135
3601.91783	0.86904
3600.95346	0.85501
3599.98909	0.85743
3599.02472	0.86375
3598.06035	0.86634
3597.09598	0.85581
3596.13161	0.83094
3595.16725	0.82127
3594.20288	0.83208
3593.23851	0.84922
3592.27414	0.87413
3591.30977	0.88699
3590.34540	0.85250
3589.38103	0.78186
3588.41666	0.73048
3587.45229	0.72292
3586.48793	0.75898
3585.52356	0.82561
3584.55919	0.87374
3583.59482	0.88827
3582.63045	0.89476
3581.66608	0.89639
3580.70171	0.88959
3579.73734	0.88667
3578.77297	0.89033
3577.80861	0.89001
3576.84424	0.88853
3575.87987	0.88927
3574.91550	0.88854
3573.95113	0.88986
3572.98676	0.89373
3572.02239	0.89263
3571.05802	0.88237
3570.09365	0.85101
3569.12929	0.78687
3568.16492	0.72422
3567.20055	0.70625
3566.23618	0.73631
3565.27181	0.79204
3564.30744	0.83541
3563.34307	0.85435
3562.37870	0.86386
3561.41433	0.86488
3560.44997	0.86274
3559.48560	0.87023
3558.52123	0.88057
3557.55686	0.88350
3556.59249	0.88436
3555.62812	0.88303
3554.66375	0.87223
3553.69938	0.85258
3552.73501	0.83662
3551.77065	0.84182
3550.80628	0.86139
3549.84191	0.87051
3548.87754	0.85748
3547.91317	0.83108
3546.94880	0.81198
3545.98443	0.80917
3545.02006	0.81880
3544.05569	0.83693
3543.09133	0.85605
3542.12696	0.86920
3541.16259	0.87520
3540.19822	0.87602
3539.23385	0.87450
3538.26948	0.86833
3537.30511	0.85657
3536.34074	0.85187
3535.37637	0.86086
3534.41201	0.87085
3533.44764	0.87239
3532.48327	0.86715
3531.51890	0.85869
3530.55453	0.84854
3529.59016	0.83698
3528.62579	0.82807
3527.66142	0.82616
3526.69705	0.83002
3525.73269	0.83406
3524.76832	0.83158
3523.80395	0.82553
3522.83958	0.82948
3521.87521	0.84521
3520.91084	0.85733
3519.94647	0.85836
3518.98210	0.85611
3518.01773	0.85687
3517.05337	0.85945
3516.08900	0.86123
3515.12463	0.86140
3514.16026	0.86011
3513.19589	0.85730
3512.23152	0.85267
3511.26715	0.84352
3510.30278	0.83097
3509.33841	0.82837
3508.37405	0.84073
3507.40968	0.85222
3506.44531	0.85167
3505.48094	0.84132
3504.51657	0.82602
3503.55220	0.81578
3502.58783	0.82030
3501.62346	0.83449
3500.65909	0.84587
3499.69473	0.85092
3498.73036	0.85118
3497.76599	0.84686
3496.80162	0.84197
3495.83725	0.84224
3494.87288	0.84711
3493.90851	0.85170
3492.94414	0.85301
3491.97977	0.85177
3491.01541	0.85080
3490.05104	0.84890
3489.08667	0.84320
3488.12230	0.83906
3487.15793	0.84172
3486.19356	0.84627
3485.22919	0.84815
3484.26482	0.84551
3483.30045	0.83663
3482.33609	0.82872
3481.37172	0.83009
3480.40735	0.83805
3479.44298	0.84603
3478.47861	0.85056
3477.51424	0.85133
3476.54987	0.84886
3475.58550	0.84518
3474.62113	0.84481
3473.65677	0.84794
3472.69240	0.85033
3471.72803	0.85063
3470.76366	0.85056
3469.79929	0.85113
3468.83492	0.85050
3467.87055	0.84757
3466.90618	0.84627
3465.94181	0.84871
3464.97745	0.85052
3464.01308	0.84783
3463.04871	0.84334
3462.08434	0.84253
3461.11997	0.84597
3460.15560	0.84976
3459.19123	0.85163
3458.22686	0.85228
3457.26249	0.85245
3456.29813	0.85257
3455.33376	0.85343
3454.36939	0.85471
3453.40502	0.85549
3452.44065	0.85559
3451.47628	0.85531
3450.51191	0.85464
3449.54754	0.85077
3448.58317	0.83902
3447.61880	0.82685
3446.65444	0.82951
3445.69007	0.84279
3444.72570	0.85081
3443.76133	0.84978
3442.79696	0.84698
3441.83259	0.84949
3440.86822	0.85498
3439.90385	0.85814
3438.93948	0.85920
3437.97512	0.86016
3437.01075	0.86164
3436.04638	0.86303
3435.08201	0.86374
3434.11764	0.86363
3433.15327	0.86296
3432.18890	0.86224
3431.22453	0.86255
3430.26016	0.86443
3429.29580	0.86630
3428.33143	0.86687
3427.36706	0.86694
3426.40269	0.86756
3425.43832	0.86796
3424.47395	0.86694
3423.50958	0.86450
3422.54521	0.86104
3421.58084	0.85728
3420.61648	0.85681
3419.65211	0.86244
3418.68774	0.86986
3417.72337	0.87440
3416.75900	0.87640
3415.79463	0.87705
3414.83026	0.87720
3413.86589	0.87754
3412.90152	0.87828
3411.93716	0.87911
3410.97279	0.88005
3410.00842	0.88139
3409.04405	0.88275
3408.07968	0.88390
3407.11531	0.88530
3406.15094	0.88662
3405.18657	0.88648
3404.22220	0.88568
3403.25784	0.88631
3402.29347	0.88819
3401.32910	0.89023
3400.36473	0.89207
3399.40036	0.89294
3398.43599	0.89157
3397.47162	0.89026
3396.50725	0.89258
3395.54288	0.89637
3394.57852	0.89659
3393.61415	0.89336
3392.64978	0.89335
3391.68541	0.89903
3390.72104	0.90454
3389.75667	0.90681
3388.79230	0.90803
3387.82793	0.90884
3386.86356	0.90850
3385.89920	0.90775
3384.93483	0.90815
3383.97046	0.91011
3383.00609	0.91290
3382.04172	0.91567
3381.07735	0.91812
3380.11298	0.92035
3379.14861	0.92213
3378.18424	0.92358
3377.21988	0.92516
3376.25551	0.92638
3375.29114	0.92715
3374.32677	0.92833
3373.36240	0.92995
3372.39803	0.93177
3371.43366	0.93374
3370.46929	0.93516
3369.50492	0.93536
3368.54056	0.93514
3367.57619	0.93519
3366.61182	0.93488
3365.64745	0.93527
3364.68308	0.93827
3363.71871	0.94198
3362.75434	0.94362
3361.78997	0.94470
3360.82560	0.94706
3359.86124	0.94960
3358.89687	0.95127
3357.93250	0.95178
3356.96813	0.95185
3356.00376	0.95323
3355.03939	0.95600
3354.07502	0.95876
3353.11065	0.96129
3352.14628	0.96401
3351.18192	0.96630
3350.21755	0.96759
3349.25318	0.96841
3348.28881	0.96957
3347.32444	0.97142
3346.36007	0.97357
3345.39570	0.97553
3344.43133	0.97742
3343.46696	0.97899
3342.50260	0.97973
3341.53823	0.98037
3340.57386	0.98204
3339.60949	0.98427
3338.64512	0.98490
3337.68075	0.98325
3336.71638	0.98261
3335.75201	0.98479
3334.78764	0.98788
3333.82328	0.99108
3332.85891	0.99403
3331.89454	0.99561
3330.93017	0.99635
3329.96580	0.99760
3329.00143	0.99910
3328.03706	1.00000
3327.07269	0.99966
3326.10832	1.00017
3325.14396	1.00023
3324.17959	1.00001
3323.21522	1.00069
3322.25085	1.00146
3321.28648	1.00121
3320.32211	1.00052
3319.35774	1.00012
3318.39337	1.00007
3317.42900	1.00061
3316.46464	1.00164
3315.50027	1.00192
3314.53590	1.00038
3313.57153	0.99837
3312.60716	0.99795
3311.64279	0.99822
3310.67842	0.99728
3309.71405	0.99579
3308.74968	0.99624
3307.78531	0.99916
3306.82095	1.00192
3305.85658	1.00294
3304.89221	1.00263
3303.92784	1.00161
3302.96347	1.00092
3301.99910	1.00082
3301.03473	1.00052
3300.07036	1.00000
3299.10599	0.99940
3298.14163	0.99854
3297.17726	0.99885
3296.21289	1.00021
3295.24852	1.00088
3294.28415	1.00001
3293.31978	0.99811
3292.35541	0.99688
3291.39104	0.99771
3290.42667	0.99949
3289.46231	1.00013
3288.49794	1.00010
3287.53357	1.00083
3286.56920	1.00168
3285.60483	1.00170
3284.64046	1.00069
3283.67609	0.99953
3282.71172	0.99970
3281.74735	1.00056
3280.78299	1.00037
3279.81862	0.99972
3278.85425	0.99962
3277.88988	0.99861
3276.92551	0.99689
3275.96114	0.99662
3274.99677	0.99621
3274.03240	0.99516
3273.06803	0.99683
3272.10367	1.00000
3271.13930	1.00119
3270.17493	1.00102
3269.21056	1.00109
3268.24619	1.00136
3267.28182	1.00111
3266.31745	1.00009
3265.35308	0.99936
3264.38871	0.99954
3263.42435	0.99991
3262.45998	0.99994
3261.49561	0.99947
3260.53124	0.99885
3259.56687	0.99879
3258.60250	0.99833
3257.63813	0.99718
3256.67376	0.99691
3255.70939	0.99634
3254.74503	0.99477
3253.78066	0.99541
3252.81629	0.99827
3251.85192	0.99989
3250.88755	0.99988
3249.92318	0.99968
3248.95881	0.99977
3247.99444	1.00000
3247.03007	0.99860
3246.06571	0.99452
3245.10134	0.99180
3244.13697	0.99392
3243.17260	0.99779
3242.20823	0.99963
3241.24386	0.99934
3240.27949	0.99854
3239.31512	0.99853
3238.35075	0.99861
3237.38639	0.99786
3236.42202	0.99739
3235.45765	0.99812
3234.49328	0.99895
3233.52891	0.99917
3232.56454	0.99926
3231.60017	0.99865
3230.63580	0.99725
3229.67143	0.99678
3228.70707	0.99717
3227.74270	0.99724
3226.77833	0.99779
3225.81396	0.99915
3224.84959	1.00024
3223.88522	1.00016
3222.92085	0.99876
3221.95648	0.99705
3220.99211	0.99544
3220.02775	0.99449
3219.06338	0.99605
3218.09901	0.99893
3217.13464	1.00039
3216.17027	1.00000
3215.20590	0.99763
3214.24153	0.99562
3213.27716	0.99666
3212.31279	0.99858
3211.34843	0.99789
3210.38406	0.99573
3209.41969	0.99585
3208.45532	0.99834
3207.49095	1.00036
3206.52658	1.00131
3205.56221	1.00171
3204.59784	1.00132
3203.63347	1.00059
3202.66911	1.00033
3201.70474	1.00040
3200.74037	1.00007
3199.77600	0.99849
3198.81163	0.99573
3197.84726	0.99434
3196.88289	0.99568
3195.91852	0.99760
3194.95415	0.99865
3193.98979	0.99918
3193.02542	0.99948
3192.06105	0.99969
3191.09668	0.99982
3190.13231	0.99985
3189.16794	0.99993
3188.20357	1.00000
3187.23920	0.99934
3186.27483	0.99756
3185.31047	0.99643
3184.34610	0.99748
3183.38173	0.99918
3182.41736	0.99973
3181.45299	0.99981
3180.48862	0.99952
3179.52425	0.99706
3178.55988	0.99409
3177.59551	0.99491
3176.63115	0.99838
3175.66678	1.00054
3174.70241	1.00111
3173.73804	1.00136
3172.77367	1.00105
3171.80930	0.99976
3170.84493	0.99847
3169.88056	0.99826
3168.91619	0.99877
3167.95182	0.99922
3166.98746	0.99954
3166.02309	0.99975
3165.05872	0.99971
3164.09435	0.99955
3163.12998	0.99948
3162.16561	0.99963
3161.20124	0.99991
3160.23687	1.00000
3159.27250	0.99987
3158.30814	0.99971
3157.34377	0.99971
3156.37940	0.99988
3155.41503	1.00016
3154.45066	1.00026
3153.48629	0.99983
3152.52192	0.99926
3151.55755	0.99934
3150.59318	0.99994
3149.62882	1.00035
3148.66445	1.00027
3147.70008	0.99982
3146.73571	0.99933
3145.77134	0.99906
3144.80697	0.99892
3143.84260	0.99861
3142.87823	0.99826
3141.91386	0.99836
3140.94950	0.99883
3139.98513	0.99942
3139.02076	0.99980
3138.05639	0.99996
3137.09202	1.00014
3136.12765	1.00000
3135.16328	0.99874
3134.19891	0.99559
3133.23454	0.99326
3132.27018	0.99481
3131.30581	0.99815
3130.34144	1.00001
3129.37707	1.00036
3128.41270	0.99935
3127.44833	0.99722
3126.48396	0.99613
3125.51959	0.99722
3124.55522	0.99766
3123.59086	0.99530
3122.62649	0.99413
3121.66212	0.99722
3120.69775	0.99985
3119.73338	0.99848
3118.76901	0.99681
3117.80464	0.99720
3116.84027	0.99723
3115.87590	0.99685
3114.91154	0.99784
3113.94717	0.99896
3112.98280	0.99925
3112.01843	0.99969
3111.05406	1.00031
3110.08969	1.00076
3109.12532	1.00100
3108.16095	1.00069
3107.19658	1.00030
3106.23222	1.00056
3105.26785	1.00071
3104.30348	1.00000
3103.33911	0.99858
3102.37474	0.99677
3101.41037	0.99537
3100.44600	0.99580
3099.48163	0.99804
3098.51726	0.99992
3097.55290	0.99897
3096.58853	0.99603
3095.62416	0.99517
3094.65979	0.99749
3093.69542	1.00028
3092.73105	1.00216
3091.76668	1.00333
3090.80231	1.00378
3089.83794	1.00355
3088.87358	1.00301
3087.90921	1.00215
3086.94484	1.00118
3085.98047	1.00110
3085.01610	1.00202
3084.05173	1.00233
3083.08736	1.00104
3082.12299	0.99952
3081.15862	0.99860
3080.19426	0.99793
3079.22989	0.99794
3078.26552	0.99861
3077.30115	0.99932
3076.33678	1.00000
3075.37241	1.00087
3074.40804	1.00169
3073.44367	1.00187
3072.47930	1.00132
3071.51494	1.00082
3070.55057	1.00083
3069.58620	1.00083
3068.62183	0.99923
3067.65746	0.99635
3066.69309	0.99490
3065.72872	0.99439
3064.76435	0.99379
3063.79998	0.99510
3062.83562	0.99763
3061.87125	0.99870
3060.90688	0.99838
3059.94251	0.99813
3058.97814	0.99822
3058.01377	0.99703
3057.04940	0.99457
3056.08503	0.99409
3055.12066	0.99647
3054.15630	0.99874
3053.19193	0.99959
3052.22756	1.00004
3051.26319	1.00000
3050.29882	0.99865
3049.33445	0.99660
3048.37008	0.99630
3047.40571	0.99796
3046.44134	0.99963
3045.47698	1.00037
3044.51261	1.00055
3043.54824	1.00066
3042.58387	1.00082
3041.61950	1.00113
3040.65513	1.00161
3039.69076	1.00170
3038.72639	1.00119
3037.76202	1.00046
3036.79766	0.99963
3035.83329	0.99847
3034.86892	0.99737
3033.90455	0.99661
3032.94018	0.99495
3031.97581	0.99292
3031.01144	0.99378
3030.04707	0.99740
3029.08270	0.99999
3028.11833	1.00003
3027.15397	0.99870
3026.18960	0.99783
3025.22523	0.99835
3024.26086	0.99914
3023.29649	0.99921
3022.33212	0.99930
3021.36775	0.99989
3020.40338	1.00000
3019.43901	0.99870
3018.47465	0.99659
3017.51028	0.99520
3016.54591	0.99479
3015.58154	0.99548
3014.61717	0.99669
3013.65280	0.99637
3012.68843	0.99535
3011.72406	0.99580
3010.75969	0.99703
3009.79533	0.99828
3008.83096	0.99951
3007.86659	1.00011
3006.90222	0.99998
3005.93785	0.99908
3004.97348	0.99794
3004.00911	0.99807
3003.04474	0.99949
3002.08037	1.00066
3001.11601	1.00103
3000.15164	1.00078
2999.18727	1.00030
2998.22290	1.00030
2997.25853	1.00068
2996.29416	1.00078
2995.32979	1.00028
2994.36542	0.99975
2993.40105	0.99976
2992.43669	1.00000
2991.47232	1.00032
2990.50795	0.99997
2989.54358	0.99917
2988.57921	0.99887
2987.61484	0.99963
2986.65047	1.00082
2985.68610	1.00139
2984.72173	1.00124
2983.75737	1.00091
2982.79300	1.00068
2981.82863	1.00053
2980.86426	1.00000
2979.89989	0.99915
2978.93552	0.99834
2977.97115	0.99801
2977.00678	0.99789
2976.04241	0.99745
2975.07805	0.99653
2974.11368	0.99533
2973.14931	0.99413
2972.18494	0.99305
2971.22057	0.99162
2970.25620	0.98945
2969.29183	0.98688
2968.32746	0.98490
2967.36309	0.98366
2966.39873	0.98239
2965.43436	0.98131
2964.46999	0.98086
2963.50562	0.98046
2962.54125	0.98001
2961.57688	0.98015
2960.61251	0.98084
2959.64814	0.98157
2958.68377	0.98239
2957.71941	0.98371
2956.75504	0.98554
2955.79067	0.98754
2954.82630	0.98940
2953.86193	0.99118
2952.89756	0.99290
2951.93319	0.99432
2950.96882	0.99563
2950.00445	0.99665
2949.04009	0.99731
2948.07572	0.99831
2947.11135	0.99954
2946.14698	1.00018
2945.18261	1.00009
2944.21824	0.99993
2943.25387	1.00008
2942.28950	1.00000
2941.32513	0.99857
2940.36077	0.99676
2939.39640	0.99473
2938.43203	0.99245
2937.46766	0.99045
2936.50329	0.98898
2935.53892	0.98758
2934.57455	0.98589
2933.61018	0.98417
2932.64581	0.98272
2931.68145	0.98144
2930.71708	0.98029
2929.75271	0.97923
2928.78834	0.97796
2927.82397	0.97657
2926.85960	0.97559
2925.89523	0.97541
2924.93086	0.97590
2923.96649	0.97662
2923.00213	0.97764
2922.03776	0.97904
2921.07339	0.98033
2920.10902	0.98160
2919.14465	0.98338
2918.18028	0.98525
2917.21591	0.98696
2916.25154	0.98898
2915.28717	0.99129
2914.32281	0.99347
2913.35844	0.99501
2912.39407	0.99585
2911.42970	0.99677
2910.46533	0.99815
2909.50096	0.99932
2908.53659	1.00000
2907.57222	1.00025
2906.60785	1.00055
2905.64349	1.00091
2904.67912	1.00152
2903.71475	1.00224
2902.75038	1.00258
2901.78601	1.00257
2900.82164	1.00272
2899.85727	1.00294
2898.89290	1.00300
2897.92853	1.00317
2896.96417	1.00367
2895.99980	1.00428
2895.03543	1.00454
2894.07106	1.00441
2893.10669	1.00424
2892.14232	1.00418
2891.17795	1.00425
2890.21358	1.00447
2889.24921	1.00470
2888.28484	1.00463
2887.32048	1.00423
2886.35611	1.00381
2885.39174	1.00355
2884.42737	1.00336
2883.46300	1.00296
2882.49863	1.00214
2881.53426	1.00105
2880.56989	1.00000
2879.60552	0.99988
2878.64116	0.99991
2877.67679	1.00016
2876.71242	1.00045
2875.74805	1.00057
2874.78368	1.00053
2873.81931	1.00048
2872.85494	1.00055
2871.89057	1.00071
2870.92620	1.00089
2869.96184	1.00106
2868.99747	1.00115
2868.03310	1.00123
2867.06873	1.00143
2866.10436	1.00160
2865.13999	1.00156
2864.17562	1.00137
2863.21125	1.00116
2862.24688	1.00091
2861.28252	1.00056
2860.31815	0.99999
2859.35378	0.99924
2858.38941	0.99867
2857.42504	0.99835
2856.46067	0.99809
2855.49630	0.99791
2854.53193	0.99808
2853.56756	0.99885
2852.60320	1.00000
2851.63883	1.00009
2850.67446	1.00038
2849.71009	1.00098
2848.74572	1.00191
2847.78135	1.00298
2846.81698	1.00379
2845.85261	1.00455
2844.88824	1.00550
2843.92388	1.00616
2842.95951	1.00638
2841.99514	1.00661
2841.03077	1.00688
2840.06640	1.00703
2839.10203	1.00718
2838.13766	1.00720
2837.17329	1.00690
2836.20892	1.00646
2835.24456	1.00618
2834.28019	1.00608
2833.31582	1.00592
2832.35145	1.00531
2831.38708	1.00427
2830.42271	1.00330
2829.45834	1.00255
2828.49397	1.00186
2827.52960	1.00142
2826.56524	1.00118
2825.60087	1.00079
2824.63650	1.00000
2823.67213	0.99971
2822.70776	0.99944
2821.74339	0.99949
2820.77902	0.99960
2819.81465	0.99952
2818.85028	0.99958
2817.88592	0.99988
2816.92155	1.00018
2815.95718	1.00026
2814.99281	1.00011
2814.02844	0.99994
2813.06407	0.99993
2812.09970	1.00014
2811.13533	1.00037
2810.17096	1.00038
2809.20660	1.00010
2808.24223	0.99958
2807.27786	0.99921
2806.31349	0.99930
2805.34912	0.99961
2804.38475	0.99989
2803.42038	1.00008
2802.45601	1.00009
2801.49164	0.99986
2800.52728	0.99961
2799.56291	0.99940
2798.59854	0.99928
2797.63417	0.99950
2796.66980	1.00000
2795.70543	1.00033
2794.74106	1.00021
2793.77669	0.99988
2792.81232	0.99958
2791.84796	0.99943
2790.88359	0.99955
2789.91922	0.99993
2788.95485	1.00025
2787.99048	1.00021
2787.02611	1.00003
2786.06174	1.00007
2785.09737	1.00024
2784.13300	1.00041
2783.16864	1.00055
2782.20427	1.00055
2781.23990	1.00050
2780.27553	1.00038
2779.31116	1.00007
2778.34679	0.99992
2777.38242	1.00012
2776.41805	1.00027
2775.45368	1.00021
2774.48932	1.00015
2773.52495	1.00011
2772.56058	0.99994
